ID,x0,x1
0,0,0
1,0,0.05
2,0,0.1
3,0,0.15
4,0,0.2
5,0,0.25
6,0,0.3
7,0,0.35
8,0,0.4
9,0,0.45
10,0,0.5
11,0,0.55
12,0,0.6
13,0,0.65
14,0,0.7
15,0,0.75
16,0,0.8
17,0,0.85
18,0,0.9
19,0,0.95
20,0,1
21,0.05,0
22,0.05,0.05
23,0.05,0.1
24,0.05,0.15
25,0.05,0.2
26,0.05,0.25
27,0.05,0.3
28,0.05,0.35
29,0.05,0.4
30,0.05,0.45
31,0.05,0.5
32,0.05,0.55
33,0.05,0.6
34,0.05,0.65
35,0.05,0.7
36,0.05,0.75
37,0.05,0.8
38,0.05,0.85
39,0.05,0.9
40,0.05,0.95
41,0.05,1
42,0.1,0
43,0.1,0.05
44,0.1,0.1
45,0.1,0.15
46,0.1,0.2
47,0.1,0.25
48,0.1,0.3
49,0.1,0.35
50,0.1,0.4
51,0.1,0.45
52,0.1,0.5
53,0.1,0.55
54,0.1,0.6
55,0.1,0.65
56,0.1,0.7
57,0.1,0.75
58,0.1,0.8
59,0.1,0.85
60,0.1,0.9
61,0.1,0.95
62,0.1,1
63,0.15,0
64,0.15,0.05
65,0.15,0.1
66,0.15,0.15
67,0.15,0.2
68,0.15,0.25
69,0.15,0.3
70,0.15,0.35
71,0.15,0.4
72,0.15,0.45
73,0.15,0.5
74,0.15,0.55
75,0.15,0.6
76,0.15,0.65
77,0.15,0.7
78,0.15,0.75
79,0.15,0.8
80,0.15,0.85
81,0.15,0.9
82,0.15,0.95
83,0.15,1
84,0.2,0
85,0.2,0.05
86,0.2,0.1
87,0.2,0.15
88,0.2,0.2
89,0.2,0.25
90,0.2,0.3
91,0.2,0.35
92,0.2,0.4
93,0.2,0.45
94,0.2,0.5
95,0.2,0.55
96,0.2,0.6
97,0.2,0.65
98,0.2,0.7
99,0.2,0.75
100,0.2,0.8
101,0.2,0.85
102,0.2,0.9
103,0.2,0.95
104,0.2,1
105,0.25,0
106,0.25,0.05
107,0.25,0.1
108,0.25,0.15
109,0.25,0.2
110,0.25,0.25
111,0.25,0.3
112,0.25,0.35
113,0.25,0.4
114,0.25,0.45
115,0.25,0.5
116,0.25,0.55
117,0.25,0.6
118,0.25,0.65
119,0.25,0.7
120,0.25,0.75
121,0.25,0.8
122,0.25,0.85
123,0.25,0.9
124,0.25,0.95
125,0.25,1
126,0.3,0
127,0.3,0.05
128,0.3,0.1
129,0.3,0.15
130,0.3,0.2
131,0.3,0.25
132,0.3,0.3
133,0.3,0.35
134,0.3,0.4
135,0.3,0.45
136,0.3,0.5
137,0.3,0.55
138,0.3,0.6
139,0.3,0.65
140,0.3,0.7
141,0.3,0.75
142,0.3,0.8
143,0.3,0.85
144,0.3,0.9
145,0.3,0.95
146,0.3,1
147,0.35,0
148,0.35,0.05
149,0.35,0.1
150,0.35,0.15
151,0.35,0.2
152,0.35,0.25
153,0.35,0.3
154,0.35,0.35
155,0.35,0.4
156,0.35,0.45
157,0.35,0.5
158,0.35,0.55
159,0.35,0.6
160,0.35,0.65
161,0.35,0.7
162,0.35,0.75
163,0.35,0.8
164,0.35,0.85
165,0.35,0.9
166,0.35,0.95
167,0.35,1
168,0.4,0
169,0.4,0.05
170,0.4,0.1
171,0.4,0.15
172,0.4,0.2
173,0.4,0.25
174,0.4,0.3
175,0.4,0.35
176,0.4,0.4
177,0.4,0.45
178,0.4,0.5
179,0.4,0.55
180,0.4,0.6
181,0.4,0.65
182,0.4,0.7
183,0.4,0.75
184,0.4,0.8
185,0.4,0.85
186,0.4,0.9
187,0.4,0.95
188,0.4,1
189,0.45,0
190,0.45,0.05
191,0.45,0.1
192,0.45,0.15
193,0.45,0.2
194,0.45,0.25
195,0.45,0.3
196,0.45,0.35
197,0.45,0.4
198,0.45,0.45
199,0.45,0.5
200,0.45,0.55
201,0.45,0.6
202,0.45,0.65
203,0.45,0.7
204,0.45,0.75
205,0.45,0.8
206,0.45,0.85
207,0.45,0.9
208,0.45,0.95
209,0.45,1
210,0.5,0
211,0.5,0.05
212,0.5,0.1
213,0.5,0.15
214,0.5,0.2
215,0.5,0.25
216,0.5,0.3
217,0.5,0.35
218,0.5,0.4
219,0.5,0.45
220,0.5,0.5
221,0.5,0.55
222,0.5,0.6
223,0.5,0.65
224,0.5,0.7
225,0.5,0.75
226,0.5,0.8
227,0.5,0.85
228,0.5,0.9
229,0.5,0.95
230,0.5,1
231,0.55,0
232,0.55,0.05
233,0.55,0.1
234,0.55,0.15
235,0.55,0.2
236,0.55,0.25
237,0.55,0.3
238,0.55,0.35
239,0.55,0.4
240,0.55,0.45
241,0.55,0.5
242,0.55,0.55
243,0.55,0.6
244,0.55,0.65
245,0.55,0.7
246,0.55,0.75
247,0.55,0.8
248,0.55,0.85
249,0.55,0.9
250,0.55,0.95
251,0.55,1
252,0.6,0
253,0.6,0.05
254,0.6,0.1
255,0.6,0.15
256,0.6,0.2
257,0.6,0.25
258,0.6,0.3
259,0.6,0.35
260,0.6,0.4
261,0.6,0.45
262,0.6,0.5
263,0.6,0.55
264,0.6,0.6
265,0.6,0.65
266,0.6,0.7
267,0.6,0.75
268,0.6,0.8
269,0.6,0.85
270,0.6,0.9
271,0.6,0.95
272,0.6,1
273,0.65,0
274,0.65,0.05
275,0.65,0.1
276,0.65,0.15
277,0.65,0.2
278,0.65,0.25
279,0.65,0.3
280,0.65,0.35
281,0.65,0.4
282,0.65,0.45
283,0.65,0.5
284,0.65,0.55
285,0.65,0.6
286,0.65,0.65
287,0.65,0.7
288,0.65,0.75
289,0.65,0.8
290,0.65,0.85
291,0.65,0.9
292,0.65,0.95
293,0.65,1
294,0.7,0
295,0.7,0.05
296,0.7,0.1
297,0.7,0.15
298,0.7,0.2
299,0.7,0.25
300,0.7,0.3
301,0.7,0.35
302,0.7,0.4
303,0.7,0.45
304,0.7,0.5
305,0.7,0.55
306,0.7,0.6
307,0.7,0.65
308,0.7,0.7
309,0.7,0.75
310,0.7,0.8
311,0.7,0.85
312,0.7,0.9
313,0.7,0.95
314,0.7,1
315,0.75,0
316,0.75,0.05
317,0.75,0.1
318,0.75,0.15
319,0.75,0.2
320,0.75,0.25
321,0.75,0.3
322,0.75,0.35
323,0.75,0.4
324,0.75,0.45
325,0.75,0.5
326,0.75,0.55
327,0.75,0.6
328,0.75,0.65
329,0.75,0.7
330,0.75,0.75
331,0.75,0.8
332,0.75,0.85
333,0.75,0.9
334,0.75,0.95
335,0.75,1
336,0.8,0
337,0.8,0.05
338,0.8,0.1
339,0.8,0.15
340,0.8,0.2
341,0.8,0.25
342,0.8,0.3
343,0.8,0.35
344,0.8,0.4
345,0.8,0.45
346,0.8,0.5
347,0.8,0.55
348,0.8,0.6
349,0.8,0.65
350,0.8,0.7
351,0.8,0.75
352,0.8,0.8
353,0.8,0.85
354,0.8,0.9
355,0.8,0.95
356,0.8,1
357,0.85,0
358,0.85,0.05
359,0.85,0.1
360,0.85,0.15
361,0.85,0.2
362,0.85,0.25
363,0.85,0.3
364,0.85,0.35
365,0.85,0.4
366,0.85,0.45
367,0.85,0.5
368,0.85,0.55
369,0.85,0.6
370,0.85,0.65
371,0.85,0.7
372,0.85,0.75
373,0.85,0.8
374,0.85,0.85
375,0.85,0.9
376,0.85,0.95
377,0.85,1
378,0.9,0
379,0.9,0.05
380,0.9,0.1
381,0.9,0.15
382,0.9,0.2
383,0.9,0.25
384,0.9,0.3
385,0.9,0.35
386,0.9,0.4
387,0.9,0.45
388,0.9,0.5
389,0.9,0.55
390,0.9,0.6
391,0.9,0.65
392,0.9,0.7
393,0.9,0.75
394,0.9,0.8
395,0.9,0.85
396,0.9,0.9
397,0.9,0.95
398,0.9,1
399,0.95,0
400,0.95,0.05
401,0.95,0.1
402,0.95,0.15
403,0.95,0.2
404,0.95,0.25
405,0.95,0.3
406,0.95,0.35
407,0.95,0.4
408,0.95,0.45
409,0.95,0.5
410,0.95,0.55
411,0.95,0.6
412,0.95,0.65
413,0.95,0.7
414,0.95,0.75
415,0.95,0.8
416,0.95,0.85
417,0.95,0.9
418,0.95,0.95
419,0.95,1
420,1,0
421,1,0.05
422,1,0.1
423,1,0.15
424,1,0.2
425,1,0.25
426,1,0.3
427,1,0.35
428,1,0.4
429,1,0.45
430,1,0.5
431,1,0.55
432,1,0.6
433,1,0.65
434,1,0.7
435,1,0.75
436,1,0.8
437,1,0.85
438,1,0.9
439,1,0.95
440,1,1
441,0.025,0
442,0.05,0.025
443,0.025,0.05
444,0,0.025
445,0.05,0.075
446,0.025,0.1
447,0,0.075
448,0.05,0.125
449,0.025,0.15
450,0,0.125
451,0.05,0.175
452,0.025,0.2
453,0,0.175
454,0.05,0.225
455,0.025,0.25
456,0,0.225
457,0.05,0.275
458,0.025,0.3
459,0,0.275
460,0.05,0.325
461,0.025,0.35
462,0,0.325
463,0.05,0.375
464,0.025,0.4
465,0,0.375
466,0.05,0.425
467,0.025,0.45
468,0,0.425
469,0.05,0.475
470,0.025,0.5
471,0,0.475
472,0.05,0.525
473,0.025,0.55
474,0,0.525
475,0.05,0.575
476,0.025,0.6
477,0,0.575
478,0.05,0.625
479,0.025,0.65
480,0,0.625
481,0.05,0.675
482,0.025,0.7
483,0,0.675
484,0.05,0.725
485,0.025,0.75
486,0,0.725
487,0.05,0.775
488,0.025,0.8
489,0,0.775
490,0.05,0.825
491,0.025,0.85
492,0,0.825
493,0.05,0.875
494,0.025,0.9
495,0,0.875
496,0.05,0.925
497,0.025,0.95
498,0,0.925
499,0.05,0.975
500,0.025,1
501,0,0.975
502,0.075,0
503,0.1,0.025
504,0.075,0.05
505,0.1,0.075
506,0.075,0.1
507,0.1,0.125
508,0.075,0.15
509,0.1,0.175
510,0.075,0.2
511,0.1,0.225
512,0.075,0.25
513,0.1,0.275
514,0.075,0.3
515,0.1,0.325
516,0.075,0.35
517,0.1,0.375
518,0.075,0.4
519,0.1,0.425
520,0.075,0.45
521,0.1,0.475
522,0.075,0.5
523,0.1,0.525
524,0.075,0.55
525,0.1,0.575
526,0.075,0.6
527,0.1,0.625
528,0.075,0.65
529,0.1,0.675
530,0.075,0.7
531,0.1,0.725
532,0.075,0.75
533,0.1,0.775
534,0.075,0.8
535,0.1,0.825
536,0.075,0.85
537,0.1,0.875
538,0.075,0.9
539,0.1,0.925
540,0.075,0.95
541,0.1,0.975
542,0.075,1
543,0.125,0
544,0.15,0.025
545,0.125,0.05
546,0.15,0.075
547,0.125,0.1
548,0.15,0.125
549,0.125,0.15
550,0.15,0.175
551,0.125,0.2
552,0.15,0.225
553,0.125,0.25
554,0.15,0.275
555,0.125,0.3
556,0.15,0.325
557,0.125,0.35
558,0.15,0.375
559,0.125,0.4
560,0.15,0.425
561,0.125,0.45
562,0.15,0.475
563,0.125,0.5
564,0.15,0.525
565,0.125,0.55
566,0.15,0.575
567,0.125,0.6
568,0.15,0.625
569,0.125,0.65
570,0.15,0.675
571,0.125,0.7
572,0.15,0.725
573,0.125,0.75
574,0.15,0.775
575,0.125,0.8
576,0.15,0.825
577,0.125,0.85
578,0.15,0.875
579,0.125,0.9
580,0.15,0.925
581,0.125,0.95
582,0.15,0.975
583,0.125,1
584,0.175,0
585,0.2,0.025
586,0.175,0.05
587,0.2,0.075
588,0.175,0.1
589,0.2,0.125
590,0.175,0.15
591,0.2,0.175
592,0.175,0.2
593,0.2,0.225
594,0.175,0.25
595,0.2,0.275
596,0.175,0.3
597,0.2,0.325
598,0.175,0.35
599,0.2,0.375
600,0.175,0.4
601,0.2,0.425
602,0.175,0.45
603,0.2,0.475
604,0.175,0.5
605,0.2,0.525
606,0.175,0.55
607,0.2,0.575
608,0.175,0.6
609,0.2,0.625
610,0.175,0.65
611,0.2,0.675
612,0.175,0.7
613,0.2,0.725
614,0.175,0.75
615,0.2,0.775
616,0.175,0.8
617,0.2,0.825
618,0.175,0.85
619,0.2,0.875
620,0.175,0.9
621,0.2,0.925
622,0.175,0.95
623,0.2,0.975
624,0.175,1
625,0.225,0
626,0.25,0.025
627,0.225,0.05
628,0.25,0.075
629,0.225,0.1
630,0.25,0.125
631,0.225,0.15
632,0.25,0.175
633,0.225,0.2
634,0.25,0.225
635,0.225,0.25
636,0.25,0.275
637,0.225,0.3
638,0.25,0.325
639,0.225,0.35
640,0.25,0.375
641,0.225,0.4
642,0.25,0.425
643,0.225,0.45
644,0.25,0.475
645,0.225,0.5
646,0.25,0.525
647,0.225,0.55
648,0.25,0.575
649,0.225,0.6
650,0.25,0.625
651,0.225,0.65
652,0.25,0.675
653,0.225,0.7
654,0.25,0.725
655,0.225,0.75
656,0.25,0.775
657,0.225,0.8
658,0.25,0.825
659,0.225,0.85
660,0.25,0.875
661,0.225,0.9
662,0.25,0.925
663,0.225,0.95
664,0.25,0.975
665,0.225,1
666,0.275,0
667,0.3,0.025
668,0.275,0.05
669,0.3,0.075
670,0.275,0.1
671,0.3,0.125
672,0.275,0.15
673,0.3,0.175
674,0.275,0.2
675,0.3,0.225
676,0.275,0.25
677,0.3,0.275
678,0.275,0.3
679,0.3,0.325
680,0.275,0.35
681,0.3,0.375
682,0.275,0.4
683,0.3,0.425
684,0.275,0.45
685,0.3,0.475
686,0.275,0.5
687,0.3,0.525
688,0.275,0.55
689,0.3,0.575
690,0.275,0.6
691,0.3,0.625
692,0.275,0.65
693,0.3,0.675
694,0.275,0.7
695,0.3,0.725
696,0.275,0.75
697,0.3,0.775
698,0.275,0.8
699,0.3,0.825
700,0.275,0.85
701,0.3,0.875
702,0.275,0.9
703,0.3,0.925
704,0.275,0.95
705,0.3,0.975
706,0.275,1
707,0.325,0
708,0.35,0.025
709,0.325,0.05
710,0.35,0.075
711,0.325,0.1
712,0.35,0.125
713,0.325,0.15
714,0.35,0.175
715,0.325,0.2
716,0.35,0.225
717,0.325,0.25
718,0.35,0.275
719,0.325,0.3
720,0.35,0.325
721,0.325,0.35
722,0.35,0.375
723,0.325,0.4
724,0.35,0.425
725,0.325,0.45
726,0.35,0.475
727,0.325,0.5
728,0.35,0.525
729,0.325,0.55
730,0.35,0.575
731,0.325,0.6
732,0.35,0.625
733,0.325,0.65
734,0.35,0.675
735,0.325,0.7
736,0.35,0.725
737,0.325,0.75
738,0.35,0.775
739,0.325,0.8
740,0.35,0.825
741,0.325,0.85
742,0.35,0.875
743,0.325,0.9
744,0.35,0.925
745,0.325,0.95
746,0.35,0.975
747,0.325,1
748,0.375,0
749,0.4,0.025
750,0.375,0.05
751,0.4,0.075
752,0.375,0.1
753,0.4,0.125
754,0.375,0.15
755,0.4,0.175
756,0.375,0.2
757,0.4,0.225
758,0.375,0.25
759,0.4,0.275
760,0.375,0.3
761,0.4,0.325
