ID,x0,x1
0,0,free
1,0,free
2,0,free
3,0,free
4,0,free
5,0,free
6,0,free
7,0,free
8,0,free
9,0,free
10,0,free
11,0,free
12,0,free
13,0,free
14,0,free
15,0,free
16,0,free
17,0,free
18,0,free
19,0,free
20,0,free
21,0,free
22,0,free
23,0,free
24,0,free
25,0,free
26,0,free
27,0,free
28,0,free
29,0,free
30,0,free
31,0,free
32,0,free
33,0,free
34,0,free
35,0,free
36,0,free
37,0,free
38,0,free
39,0,free
40,0,free
41,0,free
42,0,free
43,0,free
44,0,free
45,0,free
46,0,free
47,0,free
48,0,free
49,0,free
50,0,free
51,0,free
52,0,free
53,0,free
54,0,free
55,0,free
56,0,free
57,0,free
58,0,free
59,0,free
60,0,free
61,0,free
62,0,free
63,0,free
64,0,free
65,0,free
66,0,free
67,0,free
68,0,free
69,0,free
70,0,free
71,0,free
72,0,free
73,0,free
74,0,free
75,0,free
76,0,free
77,0,free
78,0,free
79,0,free
80,0,free
81,0,free
82,0,free
83,0,free
84,0,free
85,0,free
86,0,free
87,0,free
88,0,free
89,0,free
90,0,free
91,0,free
92,0,free
93,0,free
94,0,free
95,0,free
96,0,free
97,0,free
98,0,free
99,0,free
100,0,free
30404,0,free
30407,0,free
30410,0,free
30413,0,free
30416,0,free
30419,0,free
30422,0,free
30425,0,free
30428,0,free
30431,0,free
30434,0,free
30437,0,free
30440,0,free
30443,0,free
30446,0,free
30449,0,free
30452,0,free
30455,0,free
30458,0,free
30461,0,free
30464,0,free
30467,0,free
30470,0,free
30473,0,free
30476,0,free
30479,0,free
30482,0,free
30485,0,free
30488,0,free
30491,0,free
30494,0,free
30497,0,free
30500,0,free
30503,0,free
30506,0,free
30509,0,free
30512,0,free
30515,0,free
30518,0,free
30521,0,free
30524,0,free
30527,0,free
30530,0,free
30533,0,free
30536,0,free
30539,0,free
30542,0,free
30545,0,free
30548,0,free
30551,0,free
30554,0,free
30557,0,free
30560,0,free
30563,0,free
30566,0,free
30569,0,free
30572,0,free
30575,0,free
30578,0,free
30581,0,free
30584,0,free
30587,0,free
30590,0,free
30593,0,free
30596,0,free
30599,0,free
30602,0,free
30605,0,free
30608,0,free
30611,0,free
30614,0,free
30617,0,free
30620,0,free
30623,0,free
30626,0,free
30629,0,free
30632,0,free
30635,0,free
30638,0,free
30641,0,free
30644,0,free
30647,0,free
30650,0,free
30653,0,free
30656,0,free
30659,0,free
30662,0,free
30665,0,free
30668,0,free
30671,0,free
30674,0,free
30677,0,free
30680,0,free
30683,0,free
30686,0,free
30689,0,free
30692,0,free
30695,0,free
30698,0,free
30701,0,free
30300,free,0
